source,destination,distance
City430,City733,31
City367,City586,88
City368,City951,734
City2,City783,371
City983,City414,178
City922,City183,817
City119,City785,972
City479,City106,121
City189,City1000,878
City590,City282,50
City402,City801,463
City640,City521,519
City836,City128,125
City730,City972,211
City426,City813,904
City613,City995,237
City688,City420,427
City339,City869,565
City1,City407,374
City721,City673,806
City413,City999,427
City427,City68,764
City259,City140,698
City709,City676,763
City84,City989,905
City517,City473,521
City42,City600,351
City537,City839,101
City852,City634,796
City340,City210,886
City873,City815,97
City988,City909,943
City610,City732,95
City875,City414,939
City664,City375,225
City660,City984,784
City855,City712,603
City469,City905,332
City232,City570,275
City737,City462,246
City349,City505,155
City917,City364,5
City819,City568,676
City628,City449,711
City493,City853,189
City96,City503,741
City594,City257,572
City580,City43,170
City928,City354,185
City614,City303,55
City27,City432,3
City304,City955,267
City760,City14,561
City113,City711,968
City606,City981,819
City328,City183,604
City67,City203,460
City29,City812,554
City164,City682,595
City478,City919,574
City4,City729,432
City446,City770,567
City308,City581,675
City514,City571,536
City726,City661,922
City728,City828,696
City987,City805,945
City771,City898,103
City765,City166,444
City224,City907,341
City38,City294,942
City785,City495,748
City355,City40,131
City336,City687,951
City533,City583,237
City718,City865,917
City684,City441,211
City201,City235,535
City207,City436,418
City660,City918,34
City983,City729,329
City833,City33,987
City214,City679,276
City609,City412,696
City913,City903,260
City748,City225,191
City838,City175,743
City599,City805,802
City407,City845,536
City744,City519,703
City758,City99,896
City520,City133,236
City376,City373,95
City321,City680,317
City970,City656,621
City718,City723,834
City502,City917,150
City83,City552,293
City180,City270,353
City217,City633,365
City279,City212,856
City622,City388,445
City174,City90,873
City113,City360,183
City972,City809,482
City789,City783,578
City230,City829,30
City538,City340,828
City789,City976,412
City664,City492,109
City717,City770,424
City703,City41,41
City486,City717,791
City903,City703,12
City828,City309,563
City415,City888,554
City67,City701,201
City928,City431,525
City766,City223,488
City748,City857,355
City636,City783,593
City593,City220,516
City707,City991,227
City2,City749,49
City997,City386,24
City263,City241,477
City895,City284,837
City636,City104,441
City605,City631,149
City384,City511,437
City23,City909,790
City834,City993,22
City80,City31,620
City364,City294,75
City796,City41,264
City870,City966,249
City443,City142,868
City774,City873,451
City583,City211,75
City950,City728,658
City948,City463,915
City473,City341,826
City288,City294,624
City123,City591,556
City572,City769,743
City630,City821,318
City940,City696,716
City399,City627,621
City634,City486,82
City794,City509,645
City361,City793,412
City237,City743,786
City909,City772,899
City437,City129,837
City272,City27,800
City601,City299,978
City566,City156,428
City678,City569,811
City519,City812,838
City825,City86,506
City663,City440,605
City427,City620,388
City945,City406,291
City171,City774,166
City917,City353,179
City237,City790,936
City124,City897,8
City709,City844,456
City565,City910,405
City640,City335,679
City206,City703,743
City35,City383,569
City262,City184,268
City784,City930,379
City692,City862,600
City595,City773,133
City563,City402,933
City120,City855,221
City423,City555,213
City996,City265,996
City419,City325,182
City397,City238,923
City212,City289,711
City244,City684,972
City207,City889,978
City640,City24,950
City176,City649,874
City25,City883,138
City279,City375,97
City601,City340,58
City70,City989,796
City119,City306,808
City890,City595,560
City647,City122,214
City93,City182,773
City288,City699,728
City128,City391,602
City525,City832,747
City538,City28,620
City392,City703,711
City558,City987,985
City702,City215,952
City182,City196,774
City928,City983,158
City317,City200,668
City26,City649,948
City796,City716,740
City186,City358,731
City144,City707,285
City970,City889,917
City459,City522,32
City971,City957,628
City464,City958,855
City573,City399,828
City172,City107,651
City287,City691,388
City14,City169,993
City509,City119,659
City616,City800,342
City133,City985,383
City940,City367,379
City748,City277,718
City623,City723,851
City75,City903,751
City96,City301,243
City273,City535,815
City928,City256,520
City52,City934,466
City654,City174,820
City288,City215,670
City194,City591,264
City85,City298,3
City801,City729,379
City710,City468,332
City388,City678,958
City422,City290,269
City135,City27,950
City370,City484,160
City214,City396,790
City886,City982,791
City102,City176,843
City47,City160,809
City948,City9,945
City343,City413,842
City583,City453,649
City942,City475,844
City707,City290,5
City192,City121,478
City949,City169,118
City930,City697,664
City842,City801,232
City266,City145,307
City297,City377,189
City540,City505,613
City776,City258,927
City193,City826,732
City782,City746,603
City533,City671,387
City821,City464,855
City419,City65,638
City164,City760,917
City762,City552,901
City783,City342,768
City215,City985,710
City555,City989,897
City322,City2,285
City883,City202,17
City668,City221,154
City199,City101,751
City436,City503,379
City117,City796,243
City426,City778,615
City138,City607,146
City365,City815,407
City892,City37,302
City501,City835,575
City570,City702,184
City949,City928,550
City798,City59,490
City573,City937,334
City473,City324,19
City449,City634,225
City205,City2,339
City107,City198,43
City835,City447,995
City980,City291,616
City683,City533,229
City765,City38,649
City783,City597,786
City599,City788,62
City417,City682,304
City450,City778,936
City421,City162,570
City744,City254,389
City631,City708,104
City905,City593,598
City952,City891,61
City751,City573,993
City847,City339,107
City292,City860,376
City145,City835,378
City197,City816,146
City876,City62,488
City690,City813,846
City600,City721,952
City830,City482,666
City986,City809,329
City488,City701,442
City383,City188,769
City381,City952,647
City185,City850,757
City177,City920,553
City709,City751,982
City447,City158,530
City522,City302,20
City108,City22,474
City844,City446,234
City936,City952,469
City422,City185,591
City452,City975,204
City768,City954,925
City178,City363,860
City871,City419,636
City125,City51,926
City589,City849,70
City501,City207,457
City764,City111,788
City41,City85,327
City324,City910,12
City361,City897,795
City533,City133,577
City714,City363,300
City297,City47,683
City463,City257,944
City40,City952,903
City417,City460,128
City635,City5,919
City327,City709,918
City639,City154,710
City365,City37,326
City889,City837,544
City802,City87,954
City456,City579,817
City143,City328,810
City822,City621,313
City168,City378,183
City272,City193,167
City986,City435,238
City674,City963,589
City980,City500,816
City603,City491,627
City648,City426,393
City757,City62,695
City28,City393,241
City627,City822,634
City487,City177,42
City256,City543,798
City390,City92,918
City139,City889,632
City194,City730,571
City98,City194,707
City668,City83,198
City225,City20,871
City379,City926,266
City99,City102,519
City40,City894,66
City189,City28,430
City605,City330,809
City161,City717,461
City211,City100,415
City161,City114,906
City96,City128,910
City229,City948,823
City481,City682,652
City543,City714,836
City861,City824,445
City920,City795,513
City887,City400,565
City640,City40,287
City945,City18,385
City776,City656,704
City981,City507,780
City775,City964,852
City118,City306,562
City785,City421,110
City983,City609,25
City242,City519,44
City237,City233,90
City986,City370,501
City221,City60,496
City673,City479,769
City775,City354,144
City974,City652,708
City115,City446,848
City749,City653,217
City450,City824,278
City897,City292,797
City860,City16,902
City24,City145,971
City238,City819,525
City388,City64,323
City161,City548,55
City281,City28,74
City455,City453,397
City341,City157,669
City496,City705,218
City762,City358,361
City230,City215,84
City194,City890,630
City254,City208,462
City881,City804,496
City1000,City394,410
City632,City958,360
City790,City262,835
City662,City475,396
City541,City482,770
City973,City912,879
City80,City687,411
City423,City2,197
City887,City224,532
City337,City218,648
City605,City378,630
City332,City369,486
City168,City76,196
City662,City180,295
City507,City994,92
City39,City99,350
City726,City806,838
City208,City777,579
City380,City290,697
City652,City218,944
City506,City945,928
City983,City841,67
City804,City919,917
City831,City981,15
City36,City963,194
City956,City627,924
City896,City509,422
City641,City442,654
City957,City408,115
City487,City919,499
City183,City161,320
City863,City367,420
City182,City785,43
City272,City514,604
City466,City462,865
City675,City326,9
City122,City807,314
City279,City858,238
City941,City286,411
City882,City8,149
City747,City753,427
City240,City288,61
City198,City575,626
City834,City331,132
City401,City327,49
City471,City557,355
City634,City887,85
City838,City270,207
City183,City305,849
City451,City694,954
City400,City886,729
City144,City761,394
City167,City472,680
City490,City961,290
City534,City471,768
City811,City275,53
City358,City199,516
City610,City592,778
City832,City691,368
City124,City116,866
City874,City671,599
City119,City28,934
City647,City714,56
City492,City386,355
City350,City437,593
City494,City746,437
City839,City118,862
City139,City319,869
City200,City674,307
City181,City347,772
City137,City622,843
City507,City312,532
City154,City926,784
City540,City168,748
City855,City876,687
City464,City744,380
City12,City65,534
City421,City689,692
City975,City420,784
City240,City995,938
City162,City870,644
City835,City734,707
City719,City281,269
City244,City888,565
City545,City749,420
City618,City870,382
City216,City822,865
City498,City791,365
City893,City477,744
City364,City188,329
City242,City117,608
City406,City230,803
City361,City594,378
City580,City619,921
City689,City387,708
City897,City64,682
City755,City639,837
City749,City500,924
City612,City641,62
City136,City41,176
City365,City181,743
City477,City611,123
City575,City790,330
City123,City332,963
City749,City3,779
City561,City964,653
City641,City866,630
City116,City244,573
City65,City404,411
City198,City205,980
City785,City850,486
City603,City605,258
City168,City44,477
City825,City93,576
City473,City403,482
City927,City212,196
City48,City994,100
City594,City406,431
City507,City32,771
City282,City46,263
City57,City133,179
City707,City989,180
City439,City504,635
City599,City413,408
City975,City509,979
City602,City366,369
City974,City599,307
