source,destination,distance
City226,City156,890
City97,City382,728
City152,City230,980
City336,City45,476
City235,City416,914
City326,City429,265
City195,City98,442
City177,City195,977
City363,City334,170
City81,City417,304
City484,City96,129
City444,City447,75
City305,City38,839
City187,City40,867
City486,City96,290
City364,City97,44
City468,City186,668
City42,City96,943
City222,City464,886
City327,City490,884
City279,City196,374
City73,City337,536
City345,City167,628
City40,City4,832
City443,City103,972
City79,City468,937
City124,City493,659
City270,City159,373
City277,City263,58
City326,City358,351
City320,City146,288
City219,City286,471
City463,City264,714
City99,City491,191
City399,City412,549
City83,City180,99
City163,City355,839
City376,City66,975
City124,City304,309
City281,City339,507
City383,City33,46
City145,City89,482
City416,City465,248
City296,City284,368
City215,City410,122
City437,City78,636
City453,City253,343
City279,City53,770
City8,City90,843
City93,City86,934
City280,City133,197
City70,City27,292
City118,City16,91
City236,City326,147
City26,City307,80
City117,City495,371
City270,City118,55
City317,City212,760
City223,City3,899
City379,City361,869
City158,City248,926
City405,City256,202
City107,City10,945
City445,City481,559
City374,City126,928
City162,City40,936
City406,City91,961
City209,City50,400
City219,City414,876
City82,City106,722
City444,City425,633
City134,City388,290
City284,City61,942
City269,City437,577
City387,City451,880
City365,City458,846
City110,City320,309
City93,City454,85
City282,City420,972
City22,City353,864
City4,City162,870
City55,City330,773
City367,City350,620
City346,City321,816
City371,City192,496
City132,City220,600
City172,City232,59
City488,City390,976
City336,City94,814
City382,City334,156
City394,City40,78
City473,City205,975
City35,City221,158
City302,City190,15
City473,City15,498
City76,City138,519
City30,City298,957
City177,City317,565
City330,City398,594
City487,City401,472
City254,City230,197
City108,City448,221
City335,City423,67
City60,City392,501
City291,City34,835
City213,City226,834
City30,City265,969
City314,City100,665
City472,City323,665
City248,City338,437
City473,City188,934
City252,City491,598
City40,City333,595
City437,City392,158
City323,City75,179
City189,City372,843
City19,City188,299
City31,City52,994
City462,City150,136
City295,City174,275
City179,City129,795
City148,City58,983
City117,City89,530
City487,City421,25
City310,City36,600
City72,City318,732
City268,City208,42
City142,City499,561
City99,City288,974
City359,City272,340
City94,City474,829
City296,City291,978
City217,City98,803
City387,City479,153
City470,City500,69
City258,City65,591
City156,City91,83
City332,City131,437
City392,City431,394
City67,City193,957
City358,City451,773
City211,City432,172
City236,City313,196
City410,City241,230
City406,City397,633
City441,City88,167
City71,City65,233
City426,City274,643
City109,City293,528
City332,City57,570
City57,City486,727
City103,City119,648
City153,City479,350
City173,City487,942
City119,City423,718
City365,City179,168
City271,City107,62
City2,City198,969
City81,City305,765
City37,City9,169
City252,City259,490
City160,City391,801
City416,City41,86
City151,City58,803
City469,City419,285
City241,City317,720
City135,City358,616
City452,City441,170
City373,City216,679
City23,City295,610
City276,City122,376
City381,City338,483
City377,City248,652
City12,City281,98
City275,City6,251
City276,City458,722
City218,City274,354
City74,City69,963
City418,City264,292
City147,City460,288
City334,City303,789
City467,City340,539
City348,City69,358
City269,City179,267
City81,City319,385
City466,City61,699
City244,City264,502
City174,City411,240
City486,City434,964
City54,City146,258
City465,City417,623
City264,City388,420
City223,City219,821
City304,City285,95
City196,City364,226
City29,City337,232
City130,City452,429
City264,City223,110
City38,City325,857
City285,City214,210
City391,City29,33
City8,City482,907
City333,City272,79
City32,City103,191
City116,City459,145
City324,City16,466
City426,City35,23
City12,City235,878
City115,City205,152
City335,City324,103
City430,City264,807
City20,City36,991
City10,City373,168
City16,City48,50
City490,City246,392
City313,City180,130
City159,City137,145
City403,City416,379
City404,City201,580
City151,City60,989
City148,City93,950
City50,City339,939
City255,City222,692
City449,City193,964
City476,City65,437
City418,City328,684
City426,City233,404
City105,City477,92
City136,City240,41
City174,City92,200
City190,City320,148
City54,City7,522
City21,City43,445
City331,City95,636
City183,City484,908
City248,City240,326
City74,City68,128
City476,City261,816
City463,City87,508
City71,City50,829
City382,City187,687
City413,City29,735
City478,City366,783
City302,City143,652
City401,City33,628
City251,City225,369
City176,City306,659
City163,City188,952
City36,City413,41
City271,City252,385
City243,City482,719
City418,City359,17
City58,City103,897
City276,City164,313
City272,City184,896
City314,City62,359
City242,City223,724
City275,City410,722
City351,City113,312
City44,City130,76
City447,City266,36
City85,City53,376
City233,City331,165
City159,City417,728
City428,City213,729
City435,City132,867
City219,City494,315
City10,City420,620
City228,City171,157
City2,City117,345
City419,City395,182
City201,City237,669
City289,City149,189
City368,City128,535
City82,City224,391
City444,City473,362
City366,City485,829
City33,City368,334
City309,City337,921
City486,City2,321
City251,City40,263
City430,City80,203
City385,City192,664
City89,City123,763
City171,City266,967
City126,City233,832
City96,City476,46
City311,City185,127
City461,City203,190
City306,City221,270
City473,City440,715
City496,City187,443
City71,City371,482
City192,City413,812
City60,City232,55
City240,City218,607
City83,City187,343
City405,City232,146
City263,City78,78
City133,City284,700
City363,City312,940
City196,City467,399
City181,City306,569
City277,City348,623
City36,City91,108
City354,City446,207
City83,City242,69
City474,City139,598
City139,City460,976
City69,City262,106
City15,City331,914
City153,City253,192
City368,City133,254
City277,City109,884
City374,City421,238
City328,City210,794
City31,City174,986
City269,City224,998
City377,City258,878
City109,City253,560
City139,City468,554
City234,City124,823
City453,City286,671
City495,City371,142
City436,City336,494
City440,City328,893
City420,City379,606
City317,City163,456
City170,City166,821
City67,City492,886
City232,City146,825
City386,City25,421
City344,City76,147
City148,City364,989
City256,City93,118
City323,City112,587
City395,City105,866
City243,City4,757
City123,City327,486
City417,City282,656
City367,City173,162
City46,City268,812
City457,City184,887
City220,City485,94
City220,City310,753
City185,City122,779
City87,City141,329
City322,City278,197
City392,City449,674
City378,City244,355
City47,City192,557
City480,City29,924
City12,City81,752
City45,City197,481
City316,City349,287
City435,City249,522
City371,City401,57
City32,City370,240
City79,City277,136
City307,City67,279
City494,City148,287
City412,City403,326
City369,City92,503
City168,City250,487
City145,City411,64
City270,City171,631
City67,City471,864
City300,City482,525
City214,City328,377
City133,City245,734
City167,City280,973
City493,City487,951
City368,City238,88
City81,City46,10
City160,City20,755
City304,City149,562
City233,City223,996
City380,City224,820
City111,City105,412
City53,City4,309
City383,City319,996
City27,City171,645
City102,City424,458
City228,City495,103
City351,City379,567
City292,City189,548
City42,City295,355
City161,City167,266
City42,City179,512
City416,City260,477
City135,City29,178
City158,City466,499
City125,City164,935
City111,City373,41
City238,City444,614
City480,City211,638
City132,City70,563
City495,City342,515
City423,City203,395
City159,City17,770
City186,City357,268
City186,City17,127
City291,City32,986
City342,City319,91
City173,City401,42
City72,City136,860
City431,City53,408
City462,City254,437
City322,City24,564
City275,City484,195
City497,City67,286
City286,City428,293
City104,City128,534
City320,City105,456
City57,City283,94
City254,City351,44
City326,City483,946
City323,City71,326
City16,City122,886
City177,City1,317
City451,City247,721
City35,City28,15
City344,City229,779
City403,City104,341
City143,City156,895
City217,City157,817
City86,City258,916
City152,City185,834
City376,City428,32
City180,City199,878
City124,City238,81
City387,City216,419
City215,City261,275
City33,City319,298
City119,City55,831
City442,City195,551
City152,City343,554
City353,City10,16
City225,City39,987
City42,City35,697
City68,City53,35
City314,City267,646
City10,City266,103
City236,City324,16
City434,City331,631
City184,City395,37
City410,City398,429
City74,City356,413
City491,City174,108
City294,City80,813
City474,City433,271
City433,City16,466
City332,City53,86
City7,City467,459
City206,City24,746
City454,City317,434
City493,City389,551
City200,City455,875
City339,City415,967
City258,City67,194
City124,City342,765
City184,City245,147
City120,City438,186
City331,City306,642
City175,City126,898
City187,City35,308
City153,City232,834
City134,City458,195
City104,City54,42
City148,City277,668
City222,City146,68
City390,City107,671
City67,City58,478
City472,City380,886
City282,City297,742
City114,City447,567
City248,City264,558
City363,City114,997
City457,City302,168
City164,City389,484
City381,City186,474
City196,City148,152
City398,City66,21
City478,City286,288
City491,City303,50
City63,City90,639
City28,City326,846
City105,City433,933
City339,City28,828
City23,City287,32
City136,City42,594
City335,City297,856
City293,City446,818
City492,City139,210
City114,City135,352
City416,City100,974
City459,City289,270
City461,City311,76
City395,City164,594
City298,City85,246
City423,City495,130
City422,City34,334
City86,City307,406
City71,City319,645
City43,City126,880
City322,City279,317
City469,City108,939
City107,City123,744
City334,City460,284
City419,City446,701
City207,City146,838
City220,City137,235
City416,City157,561
City124,City408,472
City24,City84,455
City226,City483,312
City3,City456,367
City149,City228,587
City50,City231,604
City290,City247,140
City119,City7,958
City199,City236,272
City276,City426,897
City23,City3,875
City451,City364,287
City482,City126,831
City356,City458,969
City262,City471,595
City128,City23,904
City386,City302,261
City97,City230,79
City121,City131,386
City158,City7,911
City172,City316,592
City294,City312,459
City264,City112,411
City57,City378,884
City405,City205,732
City70,City414,799
City15,City196,662
City263,City327,216
City396,City90,237
City133,City267,156
City166,City248,251
City426,City428,906
City407,City131,107
City373,City327,182
City9,City124,889
City303,City209,19
City100,City457,141
City484,City306,180
City96,City233,270
City182,City243,295
City275,City286,814
City183,City390,295
City82,City428,310
City394,City167,966
City254,City97,833
City22,City286,204
City120,City155,4
City458,City425,311
City485,City290,378
City90,City101,164
City405,City345,933
City267,City264,771
